build_the_tower_of_babylon_desc;Very little progress has been made in the past few thousand years on that greatest of all building projects initiated by our proud ancestors. With Iraq's recent ascent to power and standing in the world, there is some talk... though all talk has been strangely hard to understand lately... of starting the project back up again! With modern technology, who knows what wonders could be accomplished?;Au cours des derniers millénaires, très peu de progrès ont été faits sur le plus grand projet de construction initié par nos illustres ancêtres. Avec la montée en puissance récente et la nouvelle place dans le concert des nation de l'Iraq, on parle… même si récemment, le discourt s’est fait incompréhensible… de relancer le projet ! Avec la technologie moderne, qui sait quelles merveilles pourraient être accomplies ?;Im Laufe der letzten Jahrtausende wurden beim größten aller Bauprojekte, begonnen von unseren stolzen Vorfahren, kaum noch Fortschritte erzielt. Durch den kürzlichen Aufstieg des Iraks zu Macht und Ansehen in der Welt gibt es Gespräche ... die in letzter Zeit merkwürdigerweise nur schwer zu verstehen waren ... das Projekt wieder aufzunehmen! Welche Wunder wohl durch den Einsatz moderner Technologie möglich wären?;;En los últimos milenios apenas se han hecho progresos en el mayor de los proyectos de construcción iniciado por nuestros orgullosos antepasados. ¡Con el reciente ascenso de Irak en el concierto de las naciones, cada vez más voces (aunque cada vez más confusas, también es cierto) hablan de reiniciar el proyecto! Con la tecnología moderna, ¿quién sabe qué maravillas se podrían alcanzar?;;;;;;;;;x;
EVTNAME4430;Pressure for Reform;Pression pour des réformes;Forderung nach Reformen;;Petición de reformas;;;;;;;;;x;
EVTDESC4430;And love dares you to change our way of caring, about ourselves.'\n-- Queen\n\nThe political climate in $COUNTRY$ has taken a turn for the worse lately, as more and more of our loyal subjects are beginning to question the wisdom of our less than representational Upper House. The Upper House is increasingly being seen as the one institution primarily responsible for the constant smothering of all attempts and initiatives aiming at political reform, and people are demanding that the institution's founding charters be redrawn to allow for a broader representation.;« Et l’amour vous défie de changer la manière dont nous nous occupons de nous-mêmes »\n-- Queen\n\n Le climat politique en $COUNTRY$ s’est considérablement dégradé alors que de plus en plus de nos loyaux sujets mettent en doute la sagesse de notre chambre haute, si peu représentative. La chambre haute est vue de plus en plus comme l’institution responsable de l’étouffement permanent des tentatives et initiatives visant aux réformes politiques, et le peuple exige que les chartes fondatrices de nos institutions soient amendées afin de permettre une représentation plus large.;And love dares you to change our way of caring, about ourselves.'\n-- Die Queen\n\nDas politische Klima in $COUNTRY$ hat kürzlich eine Wende zum Schlechteren genommen, und immer mehr unserer loyalen Unteranen beginnen, die Weisheit unseres nicht besonders repräsentativen Oberhauses anzuzweifeln. Das Oberhaus wird zunehmend als die Institution angesehen, die dafür verantwortlich ist, dass sämtliche politischen Reformversuche und -initiativen abgeschmettert werden. Das Volk verlangt die Neuaufsetzung der Grundprinzipien der Verfassung, um eine breitere Repräsentation zu ermöglichen.;;Y el amor que se atreve a cambiar la forma en que nos manejan\n-- Reina\n\nEl clima político en $COUNTRY$ ha dado últimamente un giro para peor, pues cada vez son más los súbditos nuestros que cuestionan la falta de representatividad de la cámara alta. El pueblo la considera responsable de que constantemente se frustren las iniciativas de reforma política y comienza a pedir que se reforme su carta fundacional para abrir sus puertas a una representatividad más amplia.;;;;;;;;;x;
EVTOPTA4430;Insanity laughs under pressure we're cracking.;Rires déments sous la pression. Nous craquons.;Der Wahnsinn nimmt seinen Lauf - aber wir geben dem Druck nach.;;Solo los locos se ríen bajo presión. El sistema se desmorona.;;;;;;;;;x;
EVTOPTB4430;Can't we give ourselves one more chance?;Ne pouvons-nous pas nous donner une autre chance ?;Können wir uns selbst nicht noch eine Chance geben?;;¿No podemos darnos una oportunidad más?;;;;;;;;;x;
#ADM_DESC;Spending on administration allows your bureaucrats to run and maintain a healthy bureaucracy, increasing your administrative efficiency. Having a low administrative efficiency means that you effectively pay more whenever the government spends money. The base prices for all government spendings are always increased by the inverse of your administrative efficiency to determine actual cost.;Les dépenses pour l’administration permettent à vos bureaucrates de maintenir une administration saine à l’efficacité renforcée. Une faible efficacité administrative fait que vous payez plus pour chaque projet dans lequel le gouvernement investit. Le coût de base des dépenses de l’État est toujours modifié par l’inverse de votre efficacité administrative pour en déterminer le prix final.;Verwaltungsausgaben ermöglichen Ihren Bürokraten die Beibehaltung einer reibungslosen Bürokratie und die Erhöhung Ihrer Verwaltungseffizienz. Eine niedrige Verwaltungseffizienz würde bedeuten, dass Sie letztendlich mehr zahlen, wann immer die Regierung Geld ausgibt. Der Basispreis für alle Regierungsausgaben wird immer durch die Umkehr Ihrer Verwaltungseffizienz erhöht, um die tatsächlichen Kosten zu ermitteln.;;El gasto en administración permite que tus burócratas mantengan una burocracia firme que aumentará la eficacia administrativa. Una baja eficiencia administrativa significa que, en la práctica, pagas más cada vez que el gobierno gasta dinero. Los precios básicos de los gastos realizados por el gobierno aumentan en proporción inversa a tu eficiencia administrativa a la hora de determinar los costes finales.;;;;;;;;;x;
RELEASE_PLAY_AS;Play As;Jouer;Spielen als:;;Jugar con;;;;;;;;;x;
EGY_921;Palestine;Palestine;Palästina;;Palestina;;;;;;;;;x;
raise_the_bonnie_blue_flag_title;The Bonnie Blue Flag!;Le Bonnie Blue Flag !;Die Bonnie Blue Flag!;;¡La Bonnie Blue!;;;;;;;;;x;
raise_the_bonnie_blue_flag_desc;Hurrah! Hurrah!\nFor Southern rights, hurrah!\nHurrah for the Bonnie Blue Flag that bears a single star!'\n\nThe 'Bonnie Blue Flag' was the first, unofficial flag of the Confederacy, and also the title of a popular 1861 Confederate marching song by Harry McCarthy praising that same flag. Hoist the Bonnie Blue, and watch the recruits flock to our banners.;« Hourra ! Hourra !\nPour les droits du Sud, hourra !\nHourra pour le Bonnie blue flag qui ne porte qu’une étoile ! »\n\n le « Bonnie Blue Flag » fut le premier drapeau, non officiel, de la Confédération des États du Sud et le titre d’une marche confédérée célèbre écrite en 1861 par Harry Mac Carthy. Dressons le Bonnie Blue Flag et voyons accourir les recrues à l’appel de notre bannière.;Hurrah! Hurrah!\nFor Southern rights, hurrah!\nHurrah for the Bonnie Blue Flag that bears a single star!'\n\nDie 'Bonnie Blue Flag' war die erste, wenngleich inoffizielle Flagge der Konföderation. Sie trug den Namen eines beliebten konföderierten Marschliedes von 1861 aus der Feder von Harry McCarthy, das dieselbe Flagge besang. Hissen Sie die Bonnie Blue, und die Rekruten werden zu unseren Bannern strömen.;;¡Hurra! ¡Hurra!\n¡Por obtener los derechos del sur, hurra!\n¡Hurra por la bandera Bonnie Blue que lleva una estrella!\n\nLa 'Bonnie Blue' fue la primera y oficiosa bandera de la Confederación, así como el título de una popular marcha confederada compuesta por Harry McCarthy en 1861 como homenaje a ella. Levantemos la Bonnie Blue y que los reclutas acudan en bloque a nuestras filas.;;;;;;;;;x;
the_bonnie_blue_flag;The Bonnie Blue Flag;Le Bonnie Blue Flag;Die Bonnie Blue Flag;;La Bonnie Blue;;;;;;;;;x;
the_bonnie_blue_flag_desc;A single white star on a blue field leads our troops to battle.;Une seule étoile sur fond bleu mène nos troupes à la bataille.;Ein einzelner weißer Stern auf blauem Hintergrund führt unsere Truppen in die Schlacht.;;Una estrella blanca sobre un campo azul guía a nuestras tropas al campo de batalla.;;;;;;;;;x;
trinket_wage;Trinket Minimum Wage;Salaire min. dérisoire;Sach-Mindestlohn;;Salarios mínimos testimoniales;;;;;;;;;x;
tut_2b_15;How factories are built depends on your country's present economic policy. Under a 'Laissez Faire' economy, for example, all your factories are built by your capitalists. In the current Belgian system, however, both the government and the capitalists can build factories. Building more factories is a good way to boost the country's economy. Go ahead and click the 'Build Factory' button for Belgian Wallonie.;La manière dont les usines sont construites dépend de la politique économique de votre pays. Dans une économie de « Laissez-faire », par exemple, toutes vos usines sont construites par vos capitalistes. Dans le système belge actuel, cependant, le gouvernement comme les capitalistes peuvent construire des usines. Construire plus d’usines est un bon moyen de développer l'économie du pays. Cliquez sur le bouton « Contruire usine » pour la Flandre.;Wie Fabriken gebaut werden, hängt von der aktuellen Wirtschaftspolitik Ihres Landes ab. Unter einer 'Laissez Faire'-Wirtschaft zum Beispiel werden alle Fabriken von Ihren Kapitalisten gebaut. Im aktuellen belgischen System können sowohl die Regierung als auch die Kapitalisten Fabriken bauen. Der Bau zusätzlicher Fabriken ist eine gute Methode, die Landeswirtschaft anzukurbeln. Klicken Sie nun für Flandern auf die Schaltfläche 'Fabrik bauen'.;;La manera en que se construyen las fábricas en tu país depende de su política económica. Bajo el 'Laissez Faire', por ejemplo, son los capitalistas los que las construyen todas. Sin embargo, en el actual sistema belga, tanto el gobierno como los capitalistas pueden hacerlo. Construir fábricas es un buen modo de desarrollar la economía de un país. Adelante, haz clic en el botón 'Construir fábrica' en Vlaandern.;;;;;;;;;x;
webster_ashburton_treaty_title;Webster-Ashburton Treaty;Traité de Webster-Ashburton;Webster-Ashburton-Vertrag;;Tratado de Webster-Ashburton;;;;;;;;;x;
webster_ashburton_treaty_desc;Following the events of the (undeclared) Aroostook War, The Webster-Ashburton Treaty of 1842, between the United Kingdom and The United States of America, delimited with finality the borders between Maine and New Brunswick, regulated the shared use of the Great Lakes, reaffirmed the 49th parallel border and called for a mutual commitment toward ending the Atlantic slave trade.;Suivant les événements de guerre (non déclarée) d’Aroostook, le traité Webster-Ashburton de 1842, signé entre le Royaume-Uni et les États-Unis, délimite avec précision la frontière entre le Maine et le Nouveau Brunswick, régit l'utilisation commune des grands lacs, réaffirme la frontière constituée par le 49e parallèle et lance un appel mutuel pour mettre fin au trafic d’esclave en Atlantique.;Der Webster-Ashburton-Vertrag von 1842 folgte auf die Ereignisse des (illegalen) Aroostook-Krieges zwischen dem Vereinigten Königreich und den Vereinigten Staaten. Im Vertrag wurden die Grenzen zwischen Maine und New Brunswick endgültig festgelegt, die gemeinsame Nutzung der Great Lakes reglementiert, der Nordwestwinkel erneut bestätigt und ein gegenseitiger Einsatz zur Beendigung des atlantischen Sklavenhandels beschlossen.;;Tras los sucesos de la (no declarada) Guerra de Aroostook, el tratado Webster-Ashburton de 1842, suscrito por el Reino Unido y los Estados Unidos de América delimitó de manera definitiva la frontera entre Maine y Nuevo Brunswick, reguló el uso compartido de los Grandes Lagos, confirmó la frontera del paralelo 49 y expresó el deseo mutuo de alcanzar un compromiso con el fin de terminar con el comercio de esclavos en el Atlántico.;;;;;;;;;x;
SPA_2209;Cuba;Cuba;Kuba;;Cuba;;;;;;;;;x;
ENG_203;Caribbean Islands;Îles caraïbes;Karibische Inseln;;Islas del Caribe;;;;;;;;;x;
PV_CLERGY_LIT_PROVIDES;Clergy provinces: $VAL$;Province de clergé : $VAL$;Klerusprovinzen: $VAL$;;Provincias del clero: $VAL$;;;;;;;;;x;
PV_CLERGY_LIT_NUM;$NUM$ of your population are Clergy (Optimal $OPT$): $VAL$;$NUM$ de votre population appartient au clergé ($OPT$ optimal) : $VAL$;$NUM$ unserer Bevölkerung gehören zum Klerus (optimal $OPT$): $VAL$;;$NUM$ de tus habitantes pertenecen al clero (valor óptimo: $OPT$): $VAL$;;;;;;;;;x;
PV_CLERGY_SETTING;Educational spending at $SETTING$: $VAL$;Dépenses d’éducation à $SETTING$ : $VAL$;Bildungsausgaben bei $SETTING$: $VAL$;;Gasto educativo en $SETTING$: $VAL$;;;;;;;;;x;
PV_CLERGY_TECH;From technology: $VAL$;Provenant de la technologie : $VAL$;Von Technologie: $VAL$;;De la tecnología: $VAL$;;;;;;;;;x;
EVTNAME13357;The Doctrine of Lapse;La doctrine de préemption;The Doctrine of Lapse;;La doctrina del lapso;;;;;;;;;x;
EVTDESC13357;The Doctrine of Lapse' was a British policy regarding Britain's Indian subject nations, the Princely States, that stated that any such nation could be immediately annexed by the British East India company if the ruler died without a direct heir, or if the ruler was found 'manifestly incompetent'. The doctrine was used historically to annex the states of Satara, Sambalpur, Nagpur, Jhansi and Awadh. Due to our country's present state, officials from the East India Company today declared our princely rights null and void.;« La doctrine de préemption » est le nom donné à la politique britannique à l’égard des états indiens sous sa domination. Ces états pouvaient être immédiatement annexés par la Compagnie des Indes Orientales en cas de décès du monarque ou si celui-ci était jugé « manifestement incompétent ». Cette doctrine fut utilisée historiquement pour annexer les États de Satara, Sambalpur, Nagpur, Jhansi et Awadh. Étant donné l'état actuel de notre pays, les responsables de la Compagnie des Indes Orientales ont ce jour déclarés nuls et non avenus nos droits princiers.;The Doctrine of Lapse' war eine politische Verfügung Englands bezüglich der indischen Untertanstaaten, den Prinzenstaaten. Sie besagte, dass jede dieser Nationen sofort von der British East India Company annektiert werden konnte, wenn der Herrscher ohne direkten Nachfolger starb, oder wenn er als 'offenkundig inkompetent' befunden wurde. Historisch wurde die Doktrin zur Annektierung der Staaten Satara, Sambalpur, Nagpur, Jhansi und Awadh eingesetzt. Aufgrund des aktuellen Status unseres Landes haben Offizielle der East India Company unsere Fürstenrechte heute für null und nichtig erklärt.;;La 'doctrina del lapso' fue una política británica relativa a las naciones sometidas de la India, los Principados, que afirmaba que tales estados podían ser anexionados inmediatamente por la Compañía Británica de las Indias Orientales en caso de que su soberano muriera sin herederos directos o demostrase ser 'manifiestamente incompetente'. La doctrina se utilizó históricamente para anexionar los principados de Satara, Sambalpur, Nagpur, Jhansi y Awadh. Debido a la situación de nuestro país, los agentes de la Compañía de las Indias Orientales han declarado hoy anulados nuestros derechos principescos.;;;;;;;;;x;
